"name","releaseDate","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId"
"Kunitsu-Gami: Path of the Goddess","1721260800000","28374","49.99","1276574","11.872100547435483","92","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2510710"
"Three Kingdoms Zhao Yun","1705467600000","101430","19.99","1269633","11.524734081157721","0","Indie","Merlion Games","ZUIJIANGYUE Game","2201710"
"Between the Stars","1709787600000","78295","29.99","1265895","7.01927402753153","77","Indie","Isolated Games,WhisperGames","Isolated Games","727130"
"Star Trucker","1725321600000","62290","24.99","1260811","5.2296737621017435","76","AA","Raw Fury","Monster and Monster","2380050"
"Slapshot: Rebound","1712808000000","965211","0","1250580.7988945069","10.891994725125727","84","Indie","Oddshot Games","Oddshot Games","1173370"
"Enlisted","1721088000000","239148","0","1233567","37.76018897559231","0","AA","Gaijin Network Ltd","Darkflow Software","2051620"
"Phantom Abyss","1706158800000","86210","19.99","1231915","9.290478868764193","85","AA","Devolver Digital","Team WIBY","989440"
"Islands of Insight","1707800400000","52752","29.99","1229708","31.831256522648644","83","AA","Behaviour Interactive Inc.","Lunarch Studios","2071500"
"Spirit City: Lofi Sessions","1712548800000","140574","11.99","1217173","47.324133817716124","97","Indie","Mooncube Games","Mooncube Games","2113850"
"TerraScape","1721174400000","117418","14.99","1188273","5.981693150570897","88","Indie","Stray Fawn Publishing,INSTINCT3","Bitfall Studios","2290000"
"Farm Together 2","1715054400000","68838","19.99","1188098","51.1003235392409","0","Indie","Milkstone Studios","Milkstone Studios","2418520"
"Slaves of Rome","1707714000000","61190","24.99","1173275","8.410337305730208","68","Indie","Biggus Diccus Games","Biggus Diccus Games","1380070"
"Dread Delusion","1715659200000","75015","19.99","1170260","8.481408610028911","92","Indie","DreadXP","Lovely Hellplace","1574240"
"KeeperRL","1709182800000","85309","19.99","1168042","18.70857822921001","87","Indie","Electric Succubi","Electric Succubi","329970"
"KinitoPET","1704776400000","227576","5.99","1166563","3.2190117178611835","94","Indie","troy_en","troy_en","2075070"
"Grocery Store Simulator","1717992000000","170125","7.99","1160637","10.295448229090363","95","Indie","FEKK Games","FEKK Games","2961880"
"Selaco","1717128000000","56176","24.99","1160305","11.059660852944672","93","Indie","Altered Orbit Studios","Altered Orbit Studios","1592280"
"Farmer Against Potatoes Idle","1725494400000","234948","0","1153910.9084421115","256.33500277206076","96","Indie","Oni Gaming","Oni Gaming","1535560"
"Rooftops & Alleys: The Parkour Game","1716264000000","81558","15.99","1153011","7.158457569592916","97","Indie","MLMEDIA","MLMEDIA","2703850"
