"name","releaseDate","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId"
"El Dorado: The Golden City Builder","1718596800000","1832","17.99","25637","3.0580108439931446","66","Indie","Gameparic,Games Incubator","Hobo Bunch,Gameparic","1451470"
"戦国ブシドー〜大野望の巻〜","1721088000000","6549","0","25618","3.397036159430714","50","Indie","©︎ Kaiser (Overseas) Limited","©︎ Kaiser (Overseas) Limited","3038820"
"Oji-Mama/憧れのガチムチおじさんがボクだけのドスケベママになっちゃった❤","1716436800000","1138","25","25605","1.5896651661215013","100","Indie","SKSK団","SKSK団","2725330"
"Scorchlands","1721865600000","2935","11.99","25601","4.906361017315902","95","Indie","Star Drifters","Ringlab","1090100"
"Amazing Grace -What color is your attribute?-","1714017600000","1092","34.99","25577","12.860570848587352","94","Indie","Shiravune","Cabbage Soft","2553910"
"Beat Slayer","1712203200000","1653","19.99","25573","4.566483504479899","95","Indie","ByteRockers' Games,Paras Games","ByteRockers' Games","2089830"
"Reigns: Three Kingdoms","1704949200000","11023","2.99","25568","9.394821914426833","52","AA","Devolver Digital","Nerial","2437040"
"Orrstead","1709701200000","2404","12.99","25518","4.8784450445901175","85","Indie","IndividualKex","IndividualKex","693940"
"Just Another Night Shift","1711598400000","4927","6.99","25488","3.6996498899809964","93","Indie","RantaKoira","RantaKoira,FinnGames","2331130"
"Worm Nest Plague","1721088000000","4051","6.99","25484","5.962315535452199","93","Indie","ST Hot Dog King","ST Hot Dog King","2666590"
"TRAMCITY HAKODATE","1704344400000","1888","14.99","25471","2.9465878433289077","100","Indie","TRAMWORKS","TRAMWORKS","2614000"
"MAOUISHO:~ La Dolce Vita with Another World's Demon Lord~","1723161600000","1238","24.99","25454","2.566796088307798","91","Indie","072 Project","ボウサバG","2602770"
"KAMLA","1715054400000","4750","7.99","25205","3.201889765586553","93","Indie","Mad-Mantra Games","Mad-Mantra Games","2585270"
"Midnight Ramen","1721692800000","2575","11.99","25107","3.010670659560389","99","Indie","Cointinue Games","Cointinue Games","2543030"
