"name","releaseDate","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId"
"Mad Island","1716436800000","155931","19.99","2639042","20.123733557370457","94","Indie","EmadePlus","EmadePlus","2739590"
"吞食天地2：誕生Reborn","1708059600000","28202","0","2562503.7123580766","239.43979712743936","42","Indie","Chinesegamer","Chinesegamer","2396910"
"Still Wakes the Deep","1718683200000","90219","34.99","2562417","3.234570533404696","90","Indie","Secret Mode","The Chinese Room","1622910"
"下一站江湖Ⅱ","1713326400000","136951","24.99","2547970","18.759332702832214","72","Indie","白玉京工作室","白玉京工作室","1606180"
"Murders on the Yangtze River","1706590800000","262661","14.99","2512969","8.649804472983394","98","Indie","OMEGAMES STUDIO,NPC Entertainment","OMEGAMES STUDIO","1746030"
"FOUNDRY","1714622400000","97098","29.99","2465573","32.351466509154854","84","AAA","Paradox Interactive","Channel 3 Entertainment","983870"
"ASTRA: Knights of Veda","1711944000000","168093","0","2460116","50.12468120096058","42","Indie","HYBE IM","FLINT","2484250"
"Pax Dei","1718683200000","68881","39.99","2451023","69.21122935169132","74","Indie","Mainframe Industries,New Tales","Mainframe Industries","1995520"
"CarX Street","1724889600000","136133","19.99","2449168","7.8530448317493144","60","Indie","CarX Technologies, LLC","CarX Technologies, LLC","1114150"
"Cultivation Tales","1713326400000","201079","19.99","2443731","60.023695410894774","37","Indie","Ac Games","Ac Games","1504570"
"New Cycle","1705554000000","106400","29.99","2442964","10.627153230165622","80","AA","Daedalic Entertainment","Core Engage","2198510"
"The Genesis Order","1712030400000","173321","14.99","2346551","18.6095826363562","0","Indie","NLT Media","NLT Media","2553870"
"Killer Klowns from Outer Space: The Game","1717473600000","64300","39.99","2314221","21.167669520235926","78","Indie","IllFonic Publishing","IllFonic,Teravision Games","1556100"
"TopSpin 2K25","1714017600000","45454","59.99","2299213","17.322994898766265","49","Indie","2K Games","Hangar 13","1785650"
"SOUTH PARK: SNOW DAY!","1711425600000","83739","29.99","2265184","4.835970573387596","53","AA","THQ Nordic","Question","1214650"
"Rail Route","1708578000000","139096","24.99","2255205","20.786639916873984","92","Indie","Bitrich.info","Bitrich.info","1124180"
"UNDER NIGHT IN-BIRTH II Sys:Celes","1706072400000","56781","49.99","2247373","32.03274584538905","82","AA","Arc System Works","FRENCH-BREAD,Arc System Works","2076010"
"Jujutsu Kaisen Cursed Clash","1706763600000","42729","59.99","2207967","11.63491680640775","55","AA","Bandai Namco Entertainment Inc.","Byking Inc.","1877020"
"Atelier Resleriana: Forgotten Alchemy and the Polar Night Liberator","1706072400000","137669","0","2197863","37.10854335586316","53","Indie","KOEI TECMO GAMES","KOEI TECMO GAMES,Akatsuki Games Inc.","2594920"
"BUNNY GARDEN","1713412800000","102708","24.99","2172825","5.88196947795539","94","Indie","qureate","qureate","2654470"
"Depersonalization","1723075200000","164038","19.99","2159417","8.589737121444603","94","AA","Gamera Games","MeowNature","1477070"
"Gladiator Guild Manager","1719028800000","288820","14.99","2112751","6.271641034677983","83","Indie","GrabTheGames,Gamera Games,UpgradePoint","Entertainment Forge","1043260"
"PANICORE","1717128000000","485121","4.99","2094731","4.136291829591577","79","Indie","ZTEK Studio","ZTEK Studio","2695940"
"Terminator: Dark Fate - Defiance","1708491600000","59124","39.99","2060085","27.542340994676504","79","AA","Slitherine Ltd.","Slitherine Ltd.","1839950"
"Sword of Convallaria","1722384000000","236805","0","2044690","24.98715681366647","73","Indie","XD","XD","2526380"
"Goat Simulator 3","1707973200000","140967","29.99","2033656","16.64641648994527","97","AA","Coffee Stain Publishing","Coffee Stain North","850190"
"Third Crisis","1716091200000","116466","24.99","2002691","11.262251560361456","95","Indie","Anduo Games","Anduo Games","1260820"
"Taxi Life: A City Driving Simulator","1709787600000","77813","29.99","1998591","8.299960397722103","56","AA","Nacon","Simteract","1351240"
"The Casting of Frank Stone™","1725321600000","54672","39.99","1967699","4.249148340961347","63","AA","Behaviour Interactive Inc.","Supermassive Games","2223840"
"Knowledge, or know Lady","1711598400000","409646","6.99","1945765","6.768113464360378","96","Indie","蒸汽满满工作室","蒸汽满满工作室","2786680"
"Survival: Fountain of Youth","1716264000000","98313","27.99","1913709","40.650295048620855","88","Indie","Twin Sails Interactive,CE-Asia","Odinsoft Inc.","1967630"
"The Crew Motorfest","1713412800000","56044","69.99","1902618","18.217623809575702","59","AAA","Ubisoft","Ubisoft Ivory Tower","2698940"
"Crime Boss: Rockay City","1718683200000","127004","19.99","1900409","18.96476807453572","73","AA","505 Games","INGAME STUDIOS","2933080"
"Alone in the Dark","1710907200000","45547","59.99","1898159","7.624716562984021","78","AA","THQ Nordic","Pieces Interactive","1310410"
