"name","releaseDate","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId"
"Arzette: The Jewel of Faramore","1707800400000","12464","19.99","198058","4.056923806623435","97","Indie","Limited Run Games","Seedy Eye Software","1924780"
"Colony City 27λ","1711425600000","21646","10.99","197843","4.235837414783542","90","Indie","Playmeow","Bunny Eats Tiger","2442410"
"Smash Girls","1719288000000","21519","10.99","197661","1.62018681861316","84","Indie","Mango Party,Mango Party News","18bitStudio","2822030"
"彷徨之街 The Street of Adrift","1716177600000","34730","11.99","195942","9.590101408610204","76","Indie","LoveStoryProject","Caramel-Mocha Studio","1672670"
"Corsairs Legacy - Pirate Action RPG & Sea Battles","1706590800000","13511","17.99","195795","2.5949174590740385","70","Indie","Mauris Games OU","Mauris","1594880"
"4D Golf","1711080000000","10052","19.99","195440","6.548743445908296","99","Indie","CodeParade","CodeParade","2147950"
"Diluvian Winds","1714017600000","13936","17.99","194382","5.081085619181385","77","Indie","Goblinz Publishing,IndieArk","Alambik Studio","1561040"
"Rocksmith+","1717646400000","35660","0","193594","3.87375145779168","11","AAA","Ubisoft","Ubisoft San Francisco,Ubisoft Osaka,Ubisoft Bucharest,Ubisoft Pune","2834910"
"How to lose one's virginity","1714017600000","19576","11.99","193532","4.968943677656601","86","Indie","VisualPointG","VisualPointG","2578880"
"Cozy Caravan","1715832000000","11142","19.99","191108","6.822617789074972","0","Indie","5 Lives Studios","5 Lives Studios","2788520"
"Apprehending the Adventurer Chan! ~Live2D Tentacles Simulator~","1719460800000","27719","7.99","189258","2.660770403074175","97","Indie","Alice Publication","No.7 Void Mine","3012420"
"道衍诀","1715140800000","19716","11.99","188260","8.306483637567908","66","Indie","宁德动游网络科技有限公司","宁德动游网络科技有限公司","1951220"
"Beat Hazard 3","1719028800000","13179","18.99","187908","13.222661214210483","89","Indie","Cold Beam Games","Cold Beam Games","1493520"
"Final Factory","1712635200000","10896","18.99","186670","20.93961115219039","83","Indie","Never Games Limited","Never Games Limited","1383150"
"Figure Adventure","1719201600000","31641","0","184743","12.205608791220538","0","Indie","Figure Fantasy","Figure Fantasy","2996570"
"Yellow Taxi Goes Vroom","1712635200000","13798","16.99","184444","6.573973275788298","99","Indie","Xelu,Those Awesome Guys","Panik Arcade","2011780"
"Galaxy Burger","1724371200000","21079","11.99","183781","5.290148096748573","95","Indie","Galactic Workshop","Galactic Workshop","2749770"
"BROKE PROTOCOL: Online City RPG","1719374400000","98931","9.99","183531","9.725358535580774","75","Indie","Cylinder Studios","Cylinder Studios","696370"
"WitchHand","1707282000000","18046","11.99","182797","11.343093374261317","0","Indie","HopFrog","Jon Nielsen","2420880"
"Arctic Eggs","1715832000000","24972","9.99","182249","1.8052762578319175","97","Indie","CRITICAL REFLEX","The Water Museum,cockydoody,abmarnie,Cameron Ginex","2763670"
"No Creeps Were Harmed TD","1722038400000","14452","19.99","181284","16.714114619980005","91","Indie","MinMax Games Ltd.","MinMax Games Ltd.","1932260"
"Zoria: Age of Shattering","1709787600000","9307","24.99","180957","17.806999014427912","80","Indie","Anshar Publishing,Surefire.Games","Tiny Trinket Games","1159090"
"FRONT MISSION 2: Remake","1714449600000","6960","34.99","180254","21.095318096281108","63","Indie","Forever Entertainment S. A.","Storm Trident S.A.","2865440"
"Having a HARD Time","1707714000000","16580","12.99","180236","5.873573137485592","96","Indie","Quadruple-Q","Quadruple-Q","2420460"
"Island, Sex & Survival","1719288000000","16201","12.99","179792","2.7541906161968077","77","Indie","Alice Publication","無人島觀光促進會","2911250"
