"name","releaseDate","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId"
"Farmer's Father: Save the Innocence","1711339200000","4012","9.99","29651","5.095922865792561","51","Indie","FreeMind S.A.,PlayWay S.A.","FreeMind S.A.","1905980"
"Anno 1503 History Edition","1713758400000","6151","9.99","29631","6.115938992310643","66","AAA","Ubisoft","Ubisoft Mainz","2820110"
"PAC-MAN Mega Tunnel Battle: Chomp Champs","1715140800000","1717","19.99","29626","3.111213621333812","65","Indie","Bandai Namco Entertainment America Inc.","Amber Studio","2095950"
"The Pony Factory","1705554000000","10069","3.99","29544","0.6334106168309567","0","Indie","David Szymanski","David Szymanski,John Szymanski","2536530"
"Microcosmum 2","1709355600000","2547","14.99","29539","8.508756292668476","62","Indie","Satur Entertainment","Satur Entertainment","1486140"
"Death Trick: Double Blind","1710129600000","2348","15.99","29423","4.311320357436231","87","Indie","Neon Doctrine","Misty Mountain Studio","2254710"
"Clash II","1707973200000","2296","24.99","29349","5.446121753796074","69","Indie","Prime Bit Games SA","Prime Bit Games SA","1347760"
"Mobiles Tycoon","1721001600000","5863","5.99","29315","6.253715412674853","85","Indie","Insignis Games","Insignis Games","3022320"
"[ECHOSTASIS]","1717041600000","1764","19.99","29284","7.066791492048213","92","Indie","ENIGMA STUDIO","ENIGMA STUDIO","1558000"
"8th Heaven","1722211200000","2562","14.99","29280","1.7129255284405747","84","Indie","TinyHat Studios","Cottage Club","2321860"
"战国女神","1705640400000","4891","0","29152","39.16769978517894","73","Indie","战国女神","战国女神","2706730"
"Goons: Legends & Mayhem","1712808000000","1982","19.99","29102","3.0503787045516324","89","Indie","Firestoke","RageCure Games","1484180"
"Homeless","1722643200000","4825","6.99","29094","1.0481992029999823","77","Indie","DarkPhobia Games,Teaserplay","DarkPhobia Games","3018910"
"No Return","1722556800000","2075","16.99","29045","1.6968528516564483","43","Indie","Boltray Games","BlameTech","1967220"
"Lust Mansion 🔞","1717214400000","5215","9.99","29037","1.916627332247729","87","Indie","Lust Desires 🖤","Lust Desires 🖤","2936260"
"Survival Nation: Lost Horizon","1713153600000","2465","14.99","28857","4.066106045541831","63","Indie","indie.io","Wenkly Studio Sp. z o.o.","2504380"
"Tactic Boxing","1711252800000","3970","9.99","28857","7.929103182478144","78","Indie","Stately Eagle Games","Stately Eagle Games","2740280"
"Criminal Attraction","1721952000000","3389","9.99","28741","4.776792523236554","83","Indie","Space Samurai Studio","Space Samurai Studio","2775050"
"Elf boss's dog training","1705381200000","4593","7.99","28692","3.882277922403346","81","Indie","Playmeow,ACG creator","Giver","1988080"
"Border Bots VR","1707368400000","1867","19.99","28685","2.740666435942031","88","AA","Team17","Paw Print Games Ltd.,vTime Ltd","874440"
"Crystal Guardians","1710475200000","2585","13.99","28629","17.725350604853798","95","Indie","Green Pine Studios","Green Pine Studios","2322090"
"Against Great Darkness","1712721600000","5026","6.99","28579","4.760527244357026","95","Indie","Hitreg Studios","Hitreg Studios","2302150"
"Akai Onna","1704344400000","12475","2.99","28485","0.692439412021328","89","Indie","Yamoto","Yamoto","2674190"
"House of Lust","1710907200000","2833","11.99","28483","1.974001166062908","74","Indie","Shady Corner Games","FrozenLettuce","2656980"
"Book of Korvald","1718510400000","1459","24.99","28463","8.076809339919043","97","Indie","Shady Corner Games","Punching Donut","2132380"
"Mines and Magic","1711339200000","3910","14.99","28188","9.086870277290796","72","Indie","Zolden Games","Zolden Games","884640"
"奕剑江湖","1722902400000","63989","0","28044","10.34215016430438","85","Indie","Star-Star Studio","Star-Star Studio","2701510"
"To Be In Love With Girls Group","1711425600000","3700","9.99","27883","4.368679644745055","68","Indie","光禾文化","光禾文化","2817530"
"定制女友","1714190400000","4027","8.99","27860","2.773132909438211","81","Indie","deep field","deep field","2791020"
"Coloring Game: Studio","1705640400000","2378","19.99","27849","81.41022393033064","99","Indie","L. Stotch","L. Stotch","2231040"
"Tendryll","1714449600000","1865","17.99","27758","12.719284465800968","87","Indie","Brute Farce","Brute Farce","1915780"
"Mirage Feathers","1725580800000","6859","4.99","27717","1.1706268898128227","100","Indie","oyasumi Workshop","oyasumi Workshop","2719060"
